plantid,period,avg_mw
59320,2022_12,59.3
59320,2023_01,71.3
59320,2023_02,76.7
59320,2023_03,91.7
59320,2023_04,62.4
59320,2023_05,40.5
59320,2023_06,86.3
59320,2023_07,102.0
59320,2023_08,78.0
59320,2023_09,53.4
59320,2023_10,16.2
59320,2023_11,11.7
59320,2023_12,45.3
59320,2024_01,59.2
59320,2024_02,59.2
59320,2024_03,70.4
59320,2024_04,77.5
59320,2024_05,71.8
59320,2024_06,71.6
59320,2024_07,60.0
59320,2024_08,39.6
59320,2024_09,34.1
59320,2024_10,29.3
59320,2024_11,48.9
59320,2024_12,42.9
59320,2025_01,45.1
59320,2025_02,53.2
59320,2025_03,70.8
59320,2025_04,75.4
59320,2025_05,53.9
59320,2025_06,37.7
59320,2025_07,81.2
59320,2025_08,51.4
59320,2025_09,17.4
59320,2025_10,18.9
59320,2025_11,67.0
59320,2025_12,41.2
59320,2026_01,41.5
59320,2026_02,53.2
59320,2026_03,85.4
59321,2016_07,45.6
59321,2016_08,80.3
59321,2016_09,40.6
59321,2016_10,55.1
59321,2016_11,63.3
59321,2016_12,59.3
59321,2017_01,88.8
59321,2017_02,93.2
59321,2017_03,101.6
59321,2017_04,104.9
59321,2017_05,108.9
59321,2017_06,72.9
59321,2017_07,110.6
59321,2017_08,81.1
59321,2017_09,71.4
59321,2017_10,60.9
59321,2017_11,63.6
59321,2017_12,52.6
59321,2018_01,68.0
59321,2018_02,79.1
59321,2018_03,86.9
59321,2018_04,94.4
59321,2018_05,93.9
59321,2018_06,109.7
59321,2018_07,94.0
59321,2018_08,105.4
59321,2018_09,51.7
59321,2018_10,78.3
59321,2018_11,59.0
59321,2018_12,76.7
59321,2019_01,70.4
59321,2019_02,57.6
59321,2019_03,78.2
59321,2019_04,103.4
59321,2019_05,110.6
59321,2019_06,85.7
59321,2019_07,103.3
59321,2019_08,89.9
59321,2019_09,31.7
59321,2019_10,34.2
59321,2019_11,64.9
59321,2019_12,65.3
59321,2020_01,76.6
59321,2020_02,56.6
59321,2020_03,42.7
59321,2020_04,64.1
59321,2020_05,89.7
59321,2020_06,71.5
59321,2020_07,99.8
59321,2020_08,62.5
59321,2020_09,63.0
59321,2020_10,51.3
59321,2020_11,51.7
59321,2020_12,90.2
59321,2021_01,72.2
59321,2021_02,72.8
59321,2021_03,91.3
59321,2021_04,83.5
59321,2021_05,88.5
59321,2021_06,74.3
59321,2021_07,72.1
59321,2021_08,44.2
59321,2021_09,54.1
59321,2021_10,56.8
59321,2021_11,67.9
59321,2021_12,83.2
59321,2022_01,59.2
59321,2022_02,73.5
59321,2022_03,103.1
59321,2022_04,102.1
59321,2022_05,117.5
59321,2022_06,88.4
59321,2022_07,106.4
59321,2022_08,78.2
59321,2022_09,30.7
59321,2022_10,85.6
59321,2022_11,59.6
59321,2022_12,56.0
59321,2023_01,69.3
59321,2023_02,72.5
59321,2023_03,92.0
59321,2023_04,67.8
59321,2023_05,41.8
59321,2023_06,87.6
59321,2023_07,105.4
59321,2023_08,77.9
59321,2023_09,54.5
59321,2023_10,37.7
59321,2023_11,34.2
59321,2023_12,47.5
59321,2024_01,60.0
59321,2024_02,71.6
59321,2024_03,61.7
59321,2024_04,73.1
59321,2024_05,70.1
59321,2024_06,70.6
59321,2024_07,61.9
59321,2024_08,35.3
59321,2024_09,26.7
59321,2024_10,33.8
59321,2024_11,39.2
59321,2024_12,35.1
59321,2025_01,42.5
59321,2025_02,49.0
59321,2025_03,65.0
59321,2025_04,79.9
59321,2025_05,58.3
59321,2025_06,33.1
59321,2025_07,73.2
59321,2025_08,45.8
59321,2025_09,17.4
59321,2025_10,17.9
59321,2025_11,62.9
59321,2025_12,33.1
59321,2026_01,55.9
59321,2026_02,49.0
59321,2026_03,78.4
59621,2015_04,120.0
59621,2015_05,94.1
59621,2015_06,51.9
59621,2015_07,88.8
59621,2015_08,78.1
59621,2015_09,101.9
59621,2015_10,80.0
59621,2015_11,122.9
59621,2015_12,121.8
59621,2016_01,98.2
59621,2016_02,131.6
59621,2016_03,128.3
59621,2016_04,122.2
59621,2016_05,123.3
59621,2016_06,88.0
59621,2016_07,114.1
59621,2016_08,79.2
59621,2016_09,102.1
59621,2016_10,132.9
59621,2016_11,105.5
59621,2016_12,132.3
59621,2017_01,103.8
59621,2017_02,122.8
59621,2017_03,132.9
59621,2017_04,144.5
59621,2017_05,120.9
59621,2017_06,99.4
59621,2017_07,74.3
59621,2017_08,52.1
59621,2017_09,89.8
59621,2017_10,134.1
59621,2017_11,128.4
59621,2017_12,101.7
59621,2018_01,127.9
59621,2018_02,136.1
59621,2018_03,136.8
59621,2018_04,156.2
59621,2018_05,131.4
59621,2018_06,146.0
59621,2018_07,72.3
59621,2018_08,96.2
59621,2018_09,90.0
59621,2018_10,91.0
59621,2018_11,120.7
59621,2018_12,107.2
59621,2019_01,126.9
59621,2019_02,151.6
59621,2019_03,104.4
59621,2019_04,118.5
59621,2019_05,113.6
59621,2019_06,105.0
59621,2019_07,89.1
59621,2019_08,89.5
59621,2019_09,117.3
59621,2019_10,113.8
59621,2019_11,116.3
59621,2019_12,121.2
59621,2020_01,126.5
59621,2020_02,114.9
59621,2020_03,120.5
59621,2020_04,122.6
59621,2020_05,106.5
59621,2020_06,154.8
59621,2020_07,81.7
59621,2020_08,102.3
59621,2020_09,91.6
59621,2020_10,110.3
59621,2020_11,137.6
59621,2020_12,115.9
59621,2021_01,110.7
59621,2021_02,96.1
59621,2021_03,156.7
59621,2021_04,134.0
59621,2021_05,139.4
59621,2021_06,95.0
59621,2021_07,57.2
59621,2021_08,83.9
59621,2021_09,107.1
59621,2021_10,113.4
59621,2021_11,107.2
59621,2021_12,150.6
59621,2022_01,123.7
59621,2022_02,128.2
59621,2022_03,136.8
59621,2022_04,155.0
59621,2022_05,147.5
59621,2022_06,125.1
59621,2022_07,81.8
59621,2022_08,57.7
59621,2022_09,87.9
59621,2022_10,80.6
59621,2022_11,125.8
59621,2022_12,124.0
59621,2023_01,133.4
59621,2023_02,147.8
59621,2023_03,126.1
59621,2023_04,132.8
59621,2023_05,101.7
59621,2023_06,78.2
59621,2023_07,95.2
59621,2023_08,83.8
59621,2023_09,82.9
59621,2023_10,102.1
59621,2023_11,102.5
59621,2023_12,88.1
59621,2024_01,102.7
59621,2024_02,139.0
59621,2024_03,126.0
59621,2024_04,133.3
59621,2024_05,114.1
59621,2024_06,112.5
59621,2024_07,89.7
59621,2024_08,86.8
59621,2024_09,86.2
59621,2024_10,119.5
59621,2024_11,123.5
59621,2024_12,100.4
59621,2025_01,108.7
59621,2025_02,96.3
59621,2025_03,123.1
59621,2025_04,87.7
59621,2025_05,47.3
59621,2025_06,70.6
59621,2025_07,70.5
59621,2025_08,75.4
59621,2025_09,60.1
59621,2025_10,70.4
59621,2025_11,54.4
59621,2025_12,30.6
59621,2026_01,35.2
59621,2026_02,66.1
59621,2026_03,70.9
59994,2016_11,9.0
59994,2016_12,27.3
59994,2017_01,36.8
59994,2017_02,43.6
59994,2017_03,53.5
59994,2017_04,52.7
59994,2017_05,55.7
59994,2017_06,52.1
59994,2017_07,55.5
59994,2017_08,49.3
59994,2017_09,43.1
59994,2017_10,43.2
59994,2017_11,29.4
59994,2017_12,28.0
59994,2018_01,35.6
59994,2018_02,38.3
59994,2018_03,41.0
59994,2018_04,33.7
59994,2018_05,15.8
59994,2018_06,25.5
59994,2018_07,27.5
59994,2018_08,20.6
59994,2018_09,25.0
59994,2018_10,26.2
59994,2018_11,33.1
59994,2018_12,24.3
59994,2019_01,28.4
59994,2019_02,33.6
59994,2019_03,24.2
59994,2019_04,57.2
59994,2019_05,53.7
59994,2019_06,60.4
59994,2019_07,59.7
59994,2019_08,57.1
59994,2019_09,44.5
59994,2019_10,43.3
59994,2019_11,31.1
59994,2019_12,33.7
59994,2020_01,32.7
59994,2020_02,34.4
59994,2020_03,38.5
59994,2020_04,56.2
59994,2020_05,60.0
59994,2020_06,64.1
59994,2020_07,62.9
59994,2020_08,57.9
59994,2020_09,45.9
59994,2020_10,44.2
59994,2020_11,38.6
59994,2020_12,30.5
59994,2021_01,34.9
59994,2021_02,33.3
59994,2021_03,51.0
59994,2021_04,43.6
59994,2021_05,51.9
59994,2021_06,48.5
59994,2021_07,55.5
59994,2021_08,43.8
59994,2021_09,37.8
59994,2021_10,34.6
59994,2021_11,17.6
59994,2021_12,23.1
59994,2022_01,30.3
59994,2022_02,35.4
59994,2022_03,41.0
59994,2022_04,46.0
59994,2022_05,51.3
59994,2022_06,54.7
59994,2022_07,54.6
59994,2022_08,47.1
59994,2022_09,46.9
59994,2022_10,37.3
59994,2022_11,31.5
59994,2022_12,27.2
59994,2023_01,32.0
59994,2023_02,32.6
59994,2023_03,38.4
59994,2023_04,53.5
59994,2023_05,48.7
59994,2023_06,56.6
59994,2023_07,58.6
59994,2023_08,52.0
59994,2023_09,49.7
59994,2023_10,40.8
59994,2023_11,30.7
59994,2023_12,34.1
59994,2024_01,33.9
59994,2024_02,35.2
59994,2024_03,40.0
59994,2024_04,47.3
59994,2024_05,51.7
59994,2024_06,44.7
59994,2024_07,46.3
59994,2024_08,49.1
59994,2024_09,42.0
59994,2024_10,44.0
59994,2024_11,34.8
59994,2024_12,30.5
59994,2025_01,34.1
59994,2025_02,42.4
59994,2025_03,45.2
59994,2025_04,47.1
59994,2025_05,49.5
59994,2025_06,46.8
59994,2025_07,51.1
59994,2025_08,50.0
59994,2025_09,42.6
59994,2025_10,41.9
59994,2025_11,36.1
59994,2025_12,30.8
59994,2026_01,30.4
59994,2026_02,38.0
59994,2026_03,44.4
60436,2017_03,28.3
60436,2017_04,30.1
60436,2017_05,39.0
60436,2017_06,40.3
60436,2017_07,44.3
60436,2017_08,39.2
60436,2017_09,30.8
60436,2017_10,29.8
60436,2017_11,27.0
60436,2017_12,20.1
60436,2018_01,25.4
60436,2018_02,27.7
60436,2018_03,34.2
60436,2018_04,42.8
60436,2018_05,45.0
60436,2018_06,45.6
60436,2018_07,43.4
60436,2018_08,42.7
60436,2018_09,31.0
60436,2018_10,21.8
60436,2018_11,24.8
60436,2018_12,18.6
60436,2019_01,23.3
60436,2019_02,26.5
60436,2019_03,30.6
60436,2019_04,41.7
60436,2019_05,36.2
60436,2019_06,42.7
60436,2019_07,47.1
60436,2019_08,43.4
60436,2019_09,33.2
60436,2019_10,30.1
60436,2019_11,21.1
60436,2019_12,22.3
60436,2020_01,21.5
60436,2020_02,24.4
60436,2020_03,28.0
60436,2020_04,38.1
60436,2020_05,41.9
60436,2020_06,43.7
60436,2020_07,46.8
60436,2020_08,43.6
60436,2020_09,34.6
60436,2020_10,32.8
60436,2020_11,26.8
60436,2020_12,23.6
60436,2021_01,23.4
60436,2021_02,25.6
60436,2021_03,37.0
60436,2021_04,34.6
60436,2021_05,39.4
60436,2021_06,41.6
60436,2021_07,40.1
60436,2021_08,35.0
60436,2021_09,37.6
60436,2021_10,31.9
60436,2021_11,24.1
60436,2021_12,20.3
60436,2022_01,21.8
60436,2022_02,27.3
60436,2022_03,34.9
60436,2022_04,37.6
60436,2022_05,34.7
60436,2022_06,39.4
60436,2022_07,40.9
60436,2022_08,37.5
60436,2022_09,37.5
60436,2022_10,25.7
60436,2022_11,21.4
60436,2022_12,18.8
60436,2023_01,21.8
60436,2023_02,25.7
60436,2023_03,32.5
60436,2023_04,38.7
60436,2023_05,34.5
60436,2023_06,40.8
60436,2023_07,33.9
60436,2023_08,37.6
60436,2023_09,34.3
60436,2023_10,24.8
60436,2023_11,19.9
60436,2023_12,21.3
60436,2024_01,22.8
60436,2024_02,24.5
60436,2024_03,28.6
60436,2024_04,33.3
60436,2024_05,35.3
60436,2024_06,38.5
60436,2024_07,36.5
60436,2024_08,34.4
60436,2024_09,26.8
60436,2024_10,24.8
60436,2024_11,17.6
60436,2024_12,14.9
60436,2025_01,16.9
60436,2025_02,24.3
60436,2025_03,27.5
60436,2025_04,26.9
60436,2025_05,29.3
60436,2025_06,29.2
60436,2025_07,29.9
60436,2025_08,27.8
60436,2025_09,25.7
60436,2025_10,24.2
60436,2025_11,20.9
60436,2025_12,18.0
60436,2026_01,18.3
60436,2026_02,23.9
60436,2026_03,30.0
60581,2017_12,29.5
60581,2018_01,38.1
60581,2018_02,42.3
60581,2018_03,48.6
60581,2018_04,47.6
60581,2018_05,50.4
60581,2018_06,62.8
60581,2018_07,59.3
60581,2018_08,57.5
60581,2018_09,42.9
60581,2018_10,33.1
60581,2018_11,36.2
60581,2018_12,26.1
60581,2019_01,32.0
60581,2019_02,34.0
60581,2019_03,44.4
60581,2019_04,52.4
60581,2019_05,51.8
60581,2019_06,60.5
60581,2019_07,65.4
60581,2019_08,60.4
60581,2019_09,45.0
60581,2019_10,40.8
60581,2019_11,31.7
60581,2019_12,33.6
60581,2020_01,29.5
60581,2020_02,30.0
60581,2020_03,36.7
60581,2020_04,42.3
60581,2020_05,52.8
60581,2020_06,54.4
60581,2020_07,61.7
60581,2020_08,47.5
60581,2020_09,44.7
60581,2020_10,30.7
60581,2020_11,24.9
60581,2020_12,25.6
60581,2021_01,29.7
60581,2021_02,27.1
60581,2021_03,36.0
60581,2021_04,33.2
60581,2021_05,46.6
60581,2021_06,59.7
60581,2021_07,58.7
60581,2021_08,49.5
60581,2021_09,52.8
60581,2021_10,34.5
60581,2021_11,31.4
60581,2021_12,26.9
60581,2022_01,32.7
60581,2022_02,38.3
60581,2022_03,34.3
60581,2022_04,33.5
60581,2022_05,49.1
60581,2022_06,61.6
60581,2022_07,61.8
60581,2022_08,49.8
60581,2022_09,51.8
60581,2022_10,37.5
60581,2022_11,21.5
60581,2022_12,20.8
60581,2023_01,27.3
60581,2023_02,18.1
60581,2023_03,31.4
60581,2023_04,33.5
60581,2023_05,52.8
60581,2023_06,49.2
60581,2023_07,54.3
60581,2023_08,52.1
60581,2023_09,47.8
60581,2023_10,54.1
60581,2023_11,12.7
60581,2024_02,7.0
60581,2024_03,33.0
60581,2024_04,35.9
60581,2024_05,46.3
60581,2024_06,48.4
60581,2024_07,51.6
60581,2024_08,54.6
60581,2024_09,45.3
60581,2024_10,41.2
60581,2024_11,30.3
60581,2024_12,28.1
60581,2025_01,29.1
60581,2025_02,41.3
60581,2025_03,21.2
60581,2025_04,29.6
60581,2025_05,40.0
60581,2025_06,37.5
60581,2025_07,40.4
60581,2025_08,41.9
60581,2025_09,38.5
60581,2025_10,33.2
60581,2025_11,32.0
60581,2025_12,25.8
60581,2026_01,22.3
60581,2026_02,23.0
60581,2026_03,22.8
61343,2019_11,56.4
61343,2019_12,95.1
61343,2020_01,129.8
61343,2020_02,145.8
61343,2020_03,157.2
61343,2020_04,117.5
61343,2020_05,124.8
61343,2020_06,88.7
61343,2020_07,112.1
61343,2020_08,81.4
61343,2020_09,103.4
61343,2020_10,89.0
61343,2020_11,86.9
61343,2020_12,122.0
61343,2021_01,122.7
61343,2021_02,122.6
61343,2021_03,155.8
61343,2021_04,135.1
61343,2021_05,125.8
61343,2021_06,83.4
61343,2021_07,70.0
61343,2021_08,77.8
61343,2021_09,68.9
61343,2021_10,91.9
61343,2021_11,93.6
61343,2021_12,123.0
61343,2022_01,99.6
61343,2022_02,118.3
61343,2022_03,136.4
61343,2022_04,146.9
61343,2022_05,142.8
61343,2022_06,96.6
61343,2022_07,113.2
61343,2022_08,79.8
61343,2022_09,30.0
61343,2022_10,82.5
61343,2022_11,107.5
61343,2022_12,91.7
61343,2023_01,123.1
61343,2023_02,132.1
61343,2023_03,137.7
61343,2023_04,103.7
61343,2023_05,67.8
61343,2023_06,105.3
61343,2023_07,105.8
61343,2023_08,81.9
61343,2023_09,61.0
61343,2023_10,96.1
61343,2023_11,77.7
61343,2023_12,81.5
61343,2024_01,77.8
61343,2024_02,114.9
61343,2024_03,106.2
61343,2024_04,148.3
61343,2024_05,111.1
61343,2024_06,96.0
61343,2024_07,62.1
61343,2024_08,48.8
61343,2024_09,65.7
61343,2024_10,68.4
61343,2024_11,96.1
61343,2024_12,87.8
61343,2025_01,104.6
61343,2025_02,101.4
61343,2025_03,117.1
61343,2025_04,144.6
61343,2025_05,112.5
61343,2025_06,97.8
61343,2025_07,105.5
61343,2025_08,54.3
61343,2025_09,48.7
61343,2025_10,61.3
61343,2025_11,109.6
61343,2025_12,73.6
61343,2026_01,107.7
61343,2026_02,124.9
61343,2026_03,157.9
61368,2018_12,12.6
61368,2019_01,30.0
61368,2019_02,40.2
61368,2019_03,43.8
61368,2019_04,61.1
61368,2019_05,52.1
61368,2019_06,51.3
61368,2019_07,44.6
61368,2019_08,37.8
61368,2019_09,24.9
61368,2019_10,23.5
61368,2019_11,20.6
61368,2019_12,27.8
61368,2020_01,28.5
61368,2020_02,33.5
61368,2020_03,39.0
61368,2020_04,49.2
61368,2020_05,57.8
61368,2020_06,61.6
61368,2020_07,66.5
61368,2020_08,53.1
61368,2020_09,49.1
61368,2020_10,33.6
61368,2020_11,25.2
61368,2020_12,27.8
61368,2021_01,32.8
61368,2021_02,30.2
61368,2021_03,41.1
61368,2021_04,33.8
61368,2021_05,47.4
61368,2021_06,54.1
61368,2021_07,55.7
61368,2021_08,47.6
61368,2021_09,51.6
61368,2021_10,35.0
61368,2021_11,29.7
61368,2021_12,25.9
61368,2022_01,27.5
61368,2022_02,33.3
61368,2022_03,29.7
61368,2022_04,24.1
61368,2022_05,26.9
61368,2022_06,40.3
61368,2022_07,45.8
61368,2022_08,41.7
61368,2022_09,45.6
61368,2022_10,33.7
61368,2022_11,19.0
61368,2022_12,17.4
61368,2023_01,21.9
61368,2023_02,14.3
61368,2023_03,25.6
61368,2023_04,29.6
61368,2023_05,44.2
61368,2023_06,41.0
61368,2023_07,46.4
61368,2023_08,46.7
61368,2023_09,40.3
61368,2023_10,32.9
61368,2023_11,23.2
61368,2023_12,25.8
61368,2024_01,26.8
61368,2024_02,26.1
61368,2024_03,27.6
61368,2024_04,34.8
61368,2024_05,39.8
61368,2024_06,31.1
61368,2024_07,48.5
61368,2024_08,55.3
61368,2024_09,45.4
61368,2024_10,39.4
61368,2024_11,30.0
61368,2024_12,27.1
61368,2025_01,27.5
61368,2025_02,41.1
61368,2025_03,31.9
61368,2025_04,32.6
61368,2025_05,44.3
61368,2025_06,46.0
61368,2025_07,51.5
61368,2025_08,54.4
61368,2025_09,44.8
61368,2025_10,29.1
61368,2025_11,26.5
61368,2025_12,25.8
61368,2026_01,23.6
61368,2026_02,25.2
61368,2026_03,26.6
62909,2021_06,31.7
62909,2021_07,53.7
62909,2021_08,61.5
62909,2021_09,49.4
62909,2021_10,58.4
62909,2021_11,68.6
62909,2021_12,99.1
62909,2022_01,71.7
62909,2022_02,83.3
62909,2022_03,100.7
62909,2022_04,108.0
62909,2022_05,111.9
62909,2022_06,76.9
62909,2022_07,91.5
62909,2022_08,69.5
62909,2022_09,27.2
62909,2022_10,57.6
62909,2022_11,82.8
62909,2022_12,75.8
62909,2023_01,83.5
62909,2023_02,96.8
62909,2023_03,102.3
62909,2023_04,75.3
62909,2023_05,51.1
62909,2023_06,85.2
62909,2023_07,85.5
62909,2023_08,69.0
62909,2023_09,49.7
62909,2023_10,69.6
62909,2023_11,59.0
62909,2023_12,50.4
62909,2024_01,70.7
62909,2024_02,100.8
62909,2024_03,84.9
62909,2024_04,106.7
62909,2024_05,79.8
62909,2024_06,77.5
62909,2024_07,53.7
62909,2024_08,40.2
62909,2024_09,44.9
62909,2024_10,42.8
62909,2024_11,72.8
62909,2024_12,66.4
62909,2025_01,86.5
62909,2025_02,98.6
62909,2025_03,101.0
62909,2025_04,109.5
62909,2025_05,90.5
62909,2025_06,81.0
62909,2025_07,89.8
62909,2025_08,51.6
62909,2025_09,37.3
62909,2025_10,46.0
62909,2025_11,84.0
62909,2025_12,52.6
62909,2026_01,69.6
62909,2026_02,79.4
62909,2026_03,97.1
63329,2021_12,40.3
63329,2022_01,36.8
63329,2022_02,43.3
63329,2022_03,39.7
63329,2022_04,40.6
63329,2022_05,53.6
63329,2022_06,61.2
63329,2022_07,75.8
63329,2022_08,59.5
63329,2022_09,57.3
63329,2022_10,36.5
63329,2022_11,27.0
63329,2022_12,23.6
63329,2023_01,27.1
63329,2023_02,25.6
63329,2023_03,40.6
63329,2023_04,54.8
63329,2023_05,64.3
63329,2023_06,70.3
63329,2023_07,73.0
63329,2023_08,64.3
63329,2023_09,54.6
63329,2023_10,45.9
63329,2023_11,33.7
63329,2023_12,29.6
63329,2024_01,28.7
63329,2024_02,28.3
63329,2024_03,38.4
63329,2024_04,34.7
63329,2024_05,54.4
63329,2024_06,51.1
63329,2024_07,41.8
63329,2024_08,45.6
63329,2024_09,45.9
63329,2024_10,40.9
63329,2024_11,32.8
63329,2024_12,27.3
63329,2025_01,27.8
63329,2025_02,39.6
63329,2025_03,34.0
63329,2025_04,43.6
63329,2025_05,57.9
63329,2025_06,41.9
63329,2025_07,49.1
63329,2025_08,46.1
63329,2025_09,43.8
63329,2025_10,40.9
63329,2025_11,37.2
63329,2025_12,28.4
63329,2026_01,24.6
63329,2026_02,24.6
63329,2026_03,23.4
